SurrogateId,Period,[Australian dollar ],[Brazilian real ],[Canadian dollar ],[Swiss franc ],[Chinese yuan renminbi ],[Czech koruna ],[Danish krone ],[UK pound sterling ],[Hong Kong dollar ],[Croatian kuna ],[Hungarian forint ],[Indonesian rupiah ],[Israeli shekel ],[Indian rupee ],[Iceland krona ],[Japanese yen ],[Korean won ],[Mexican peso ],[Malaysian ringgit ],[Norwegian krone ],[New Zealand dollar ],[Philippine peso ],[Polish zloty ],[Romanian leu ],[Russian rouble ],[Swedish krona ],[Singapore dollar ],[Thai baht ],[Turkish lira ],[US dollar ],[South African rand ],[EU euro ]
21,2020/01/10,1.454512668,4.074294473,1.307186007,0.9757461,6.922098999,22.77973131,6.737985754,0.76467406,7.766387161,6.71219908,301.0098278,13762.50113,3.469119106,70.9507709,123.1629249,109.6384456,1159.498693,18.81110811,4.07645839,8.903164728,1.511946623,50.48958615,3.828509602,4.309440087,61.34793977,9.513118745,1.349652872,30.23532594,5.878460013,1,14.25308809,0.901631954
22,2020/01/09,1.457515752,4.067866787,1.305580558,0.972817282,6.931683168,22.729973,6.726462646,0.767641764,7.769306931,6.702070207,299.2889289,13850,3.470387039,71.25292529,123.9423942,109.3969397,1159.567957,18.77920792,4.090459046,8.880738074,1.511791179,50.63006301,3.818361836,4.301080108,61.27425743,9.480648065,1.351755176,30.28532853,5.880378038,1,14.20693069,0.900090009
23,2020/01/08,1.457040036,4.056860099,1.301844354,0.970940171,6.944129555,22.73054431,6.723436797,0.763544759,7.775438596,6.701754386,297.8677463,13892.49663,3.467476383,71.71300045,123.3468286,108.7359424,1167.224471,18.81052632,4.10148448,8.862618084,1.505982906,50.76023392,3.817273954,4.298155646,61.75339631,9.456410256,1.350787224,30.35537562,5.952136752,1,14.22995951,0.89968511
24,2020/01/07,1.45461869,4.08387039,1.299677766,0.971177945,6.942534909,22.62441819,6.689133548,0.762468672,7.7726459,6.666487648,296.5270319,13875,3.46679198,71.84479055,122.896527,108.4407447,1165.843179,18.87325456,4.093000358,8.820981024,1.506713212,50.87003222,3.800304332,4.276584318,61.99212317,9.436358754,1.349892589,30.27479413,5.975653419,1,14.29681346,0.89509488
25,2020/01/06,1.43996784,4.061193497,1.297570127,0.969269251,6.972395926,22.60228694,6.67607647,0.76125603,7.770055387,6.650884402,294.497052,13940.00357,3.47623727,71.92915848,122.6549937,108.1114883,1169.224585,18.88672503,4.103984277,8.798284795,1.499731999,51.14078971,3.789083438,4.265052707,62.00169734,9.407539753,1.349830266,30.14472039,5.976415937,1,14.24557799,0.893335716
26,2020/01/03,1.438144792,4.061272091,1.298196824,0.972458958,6.971561855,22.75051583,6.704135642,0.763568673,7.779043689,6.680093299,296.5192428,13938.00126,3.477707006,71.77581412,122.813313,108.1367184,1166.52014,18.96770432,4.102000538,8.819861846,1.499775724,51.11958374,3.812057056,4.286713914,62.00681798,9.40683592,1.34986992,30.15519871,5.97353548,1,14.28384319,0.897102359
27,2020/01/02,1.430000893,4.008755472,1.299830251,0.970695971,6.963816671,22.70258197,6.67551148,0.757866524,7.790851425,6.651031895,294.8092558,13884.49924,3.456624676,71.38970785,122.3085857,108.7733405,1159.867775,18.88528545,4.08862682,8.791923524,1.493612079,50.76833735,3.80094702,4.273027785,61.81479496,9.356562137,1.347627982,30.14473332,5.958992227,1,14.07093719,0.893415528
28,2019/12/31,1.423802742,4.019672423,1.299448104,0.966174114,6.961456293,22.61705537,6.650792238,0.757343778,7.786451843,6.622307281,294.2228948,13882.49955,3.457806658,71.37884992,120.8830336,108.5454869,1153.889977,18.88926473,4.090528752,8.780309774,1.482374933,50.64981307,3.789211323,4.257610824,62.27194232,9.299270073,1.34511305,29.74452555,5.950062311,1,14.0442407,0.890154887
29,2019/12/30,1.429260881,4.033246939,1.306729824,0.97157923,6.986772723,22.75717222,6.675931719,0.761533649,7.787380463,6.656984538,295.8620073,13911.56493,3.463133435,71.33077129,121.3692019,109.2054697,1156.805791,18.84440075,4.106533202,8.799714005,1.486996157,50.7498436,3.804361426,4.273929752,61.91625704,9.330592546,1.348467245,29.91509518,5.94932523,1,14.06720887,0.893734918
30,2019/12/27,1.434232942,4.048865776,1.30834753,0.976418901,6.995875549,22.87187304,6.698108132,0.763292388,7.786694163,6.67757554,296.6287098,13963.87519,3.461938492,71.40410652,121.5816372,109.5938313,1160.602528,18.91769031,4.127499328,8.838698108,1.493320183,50.72536537,3.825966108,4.28745629,62.04725186,9.35739263,1.352371559,30.15511522,5.957948534,1,14.04545862,0.896619744
31,2019/12/24,1.445758123,4.083574007,1.316064982,0.981768953,7.007490975,23.00090253,6.742960289,0.771958484,7.787906137,6.719765343,299.4223827,13985.01805,3.471480144,71.25676895,122.3826715,109.3772563,1162.193141,18.96263538,4.136462094,8.94566787,1.50866426,50.84025271,3.844584838,4.313176895,62.08772563,9.436191336,1.35532491,30.15523466,5.956137184,1,14.19350181,0.902527076
32,2019/12/23,1.445417607,4.083069977,1.316207675,0.981489842,7.011467269,23.02392777,6.746636569,0.773887133,7.786185102,6.723250564,299.0880361,13986.00451,3.471963883,71.28261851,122.2573363,109.4176072,1163.44921,18.96306998,4.14248307,8.950790068,1.510790068,50.98961625,3.84731377,4.309977427,62.32930023,9.433227991,1.356027088,30.16523702,5.944379233,1,14.23069977,0.902934537
33,2019/12/20,1.449761197,4.070920068,1.313778499,0.980715509,7.007659728,22.92962062,6.733351356,0.767171308,7.795890781,6.703613589,297.8282419,13977.49842,3.476975759,71.19356583,122.9161035,109.3178336,1159.394431,18.94737316,4.140037848,8.963053077,1.514913941,50.72001442,3.838244571,4.298909615,62.14805803,9.402541227,1.3549608,30.18473461,5.927187528,1,14.23231504,0.901144453
34,2019/12/19,1.456148241,4.062516866,1.312224521,0.980390393,7.01007466,22.91355582,6.721507601,0.765251417,7.79769722,6.692273095,297.3104255,13989.17874,3.492578933,71.09112171,123.4145903,109.4989655,1166.321849,18.9941531,4.142034722,8.975892777,1.520014392,50.60987677,3.833498246,4.291625439,62.48025546,9.425204642,1.355941351,30.19519655,5.938832419,1,14.31861114,0.899523253
35,2019/12/18,1.459919028,4.057309942,1.315699505,0.981826361,6.998020693,22.93297346,6.722447143,0.76522717,7.788214125,6.701394512,297.5888439,13998.0027,3.502474134,70.98065677,123.4367971,109.5906433,1166.495726,18.97435897,4.138461538,9.028609987,1.522267206,50.62618084,3.842195232,4.296896086,62.55402609,9.400179937,1.356275304,30.23481781,5.913810166,1,14.36797121,0.89968511
36,2019/12/17,1.459774234,4.068177746,1.316072388,0.980648629,6.996058054,22.79609389,6.695126321,0.759254614,7.790091381,6.671295467,295.3861315,13990.00179,3.493639133,70.95816162,122.3795019,109.5771367,1164.110374,18.92832826,4.14253718,9.017022039,1.520695216,50.54022577,3.816072388,4.279788568,62.60150511,9.381652034,1.355671027,30.22487009,5.879053933,1,14.41730873,0.895896793
37,2019/12/16,1.45137269,4.081374484,1.311771039,0.982684371,7.000269155,22.86291046,6.704737125,0.748385071,7.792571326,6.675130092,295.1821281,14004.99731,3.492015073,70.97281536,122.7346133,109.4293917,1170.527544,19.02225013,4.142024045,8.996949578,1.51256056,50.61995335,3.827112866,4.287726539,62.65180334,9.349811592,1.354387224,30.22519289,5.848734972,1,14.4720079,0.897182846
38,2019/12/13,1.446124933,4.086629676,1.316627886,0.982817254,6.971541078,22.82799356,6.687936281,0.747342044,7.791480222,6.658134956,294.2992662,13985.00089,3.480758905,70.75442993,122.6060498,109.5668516,1171.442635,19.01897261,4.134508681,9.005727582,1.510023268,50.5110077,3.82369787,4.277340254,62.63916234,9.351172364,1.351888312,30.18525148,5.801145516,1,14.44361912,0.89493467
39,2019/12/12,1.451468079,4.111340576,1.317769597,0.982221424,7.037263177,22.91371105,6.710245129,0.759270899,7.804884619,6.67953668,295.7708539,14035.00045,3.479303223,70.87680704,122.7440065,108.6019574,1188.282302,19.11026309,4.159468439,9.10029631,1.518003053,50.71024513,3.846278172,4.291191524,62.93301607,9.382688336,1.357367334,30.17509204,5.781628805,1,14.65816647,0.897907875
40,2019/12/11,1.46221219,4.116478555,1.323792325,0.985643341,7.039277652,23.04469526,6.74744921,0.760677201,7.813814898,6.716478555,298.6365688,14044.49661,3.476568849,70.80045147,121.986456,108.7494357,1193.227991,19.22528217,4.164514673,9.164334086,1.528126411,50.81625282,3.870790068,4.315395034,63.55981941,9.444243792,1.359819413,30.26455982,5.810293454,1,14.76406321,0.902934537
41,2019/12/10,1.46926063,4.14290873,1.324004694,0.986007042,7.038728898,23.0450483,6.74650176,0.75898709,7.826216485,6.716439469,298.6819536,14010.00271,3.464114833,70.92263248,121.6033222,108.5763293,1192.326442,19.22027625,4.164484969,9.192290331,1.529746321,50.77457795,3.873160603,4.312810328,63.61171797,9.53010743,1.359754446,30.29520628,5.8048208,1,14.81637628,0.902771509
42,2019/12/09,1.465282167,4.144740406,1.325056433,0.989525959,7.039277652,23.05011287,6.746997743,0.760225734,7.82772009,6.716749436,299.3950339,14001.00226,3.4703386,71.06726862,121.2641084,108.4875847,1191.232506,19.27756208,4.160180587,9.141128668,1.525056433,50.8496614,3.867900677,4.31503386,63.72288939,9.520090293,1.359819413,30.31241535,5.803160271,1,14.60767494,0.902934537
43,2019/12/06,1.459347395,4.182621237,1.31764918,0.988642509,7.030196503,23.01514332,6.735352443,0.761249324,7.828736254,6.705426357,297.6293492,14020.56066,3.467189472,71.24887326,121.3268433,108.5631873,1187.407608,19.34901749,4.159455562,9.125202812,1.522084009,50.79141878,3.855417343,4.308635298,63.76789255,9.481070849,1.359653867,30.32720389,5.759239228,1,14.62340004,0.901388138
44,2019/12/05,1.464845863,4.217955652,1.316928069,0.988281954,7.042094826,23.0088336,6.73481161,0.76140256,7.828826393,6.705426357,298.2242654,14064.9991,3.462952948,71.22723995,121.1465657,108.7885343,1190.4543,19.37038039,4.16946097,9.159275284,1.532089418,50.84009374,3.853704705,4.307283216,63.80007211,9.50225347,1.361366504,30.35514693,5.754912565,1,14.67225527,0.901388138
45,2019/12/04,1.46223265,4.198267304,1.327226785,0.98871943,7.052522336,23.03041242,6.742622507,0.763559246,7.828986554,6.712841801,298.7185272,14104.99955,3.470986373,71.52919412,121.1082032,108.6995759,1192.311163,19.5078964,4.176518365,9.179947658,1.532352676,51.00532443,3.86174533,4.30953885,63.88945041,9.522876997,1.362963631,30.30502662,5.740276148,1,14.54958939,0.902445628
46,2019/12/03,1.462017885,4.20422726,1.33203866,0.988799566,7.058079668,23.05753771,6.749074158,0.769578177,7.829012736,6.720260139,299.6567609,14105.00406,3.486225273,71.74600307,121.3982477,108.7435643,1191.536447,19.59696504,4.174509981,9.183271611,1.535543311,51.10920423,3.870020775,4.315508987,64.1887815,9.543221028,1.365459308,30.2854304,5.736428507,1,14.65567699,0.903260771
47,2019/12/02,1.473283135,4.232423115,1.329583598,0.997459857,7.042093804,23.16429284,6.777828177,0.773092625,7.828812483,6.747709335,302.0774744,14125.00227,3.477002631,71.64882518,122.2897578,109.5436814,1185.267169,19.56545405,4.179533702,9.194683843,1.543953552,51.09044725,3.901025129,4.335843237,64.33974417,9.560464483,1.368502223,30.28485893,5.754876168,1,14.67567813,0.907194049
48,2019/11/29,1.477690767,4.230468039,1.330723001,1.00145693,7.027135312,23.23347296,6.803223457,0.776042615,7.826807503,6.773356401,303.9701329,14104.99909,3.472591513,71.65133855,122.0178474,109.6612639,1179.939902,19.5304134,4.177927518,9.200965216,1.556182845,50.84501912,3.932343835,4.35467128,64.24549262,9.560644691,1.367419414,30.23492989,5.754689492,1,14.67829175,0.910580951
49,2019/11/28,1.476874148,4.251976374,1.32894139,0.998727851,7.034620627,23.23852794,6.789186733,0.774011813,7.826987733,6.757837347,305.542935,14100.79964,3.468423444,71.61244889,122.6715129,109.4956838,1179.46388,19.60808723,4.173466606,9.189459337,1.557110404,50.79509314,3.926578828,4.348023626,64.09159473,9.583189459,1.36592458,30.22535211,5.768014539,1,14.74766015,0.908677874
50,2019/11/27,1.473339995,4.245889727,1.326641838,0.9979108,7.026342084,23.17649196,6.786447452,0.776183123,7.827777273,6.757198656,305.159415,14094.84058,3.470342447,71.35025888,122.6269416,109.1652284,1177.109638,19.4822418,4.172041057,9.176128622,1.555182124,50.82932146,3.915796167,4.345626306,63.98628395,9.59033518,1.365064947,30.23526206,5.762739577,1,14.70478699,0.908347716
51,2019/11/26,1.474682396,4.257259528,1.330580762,0.997549909,7.039564428,23.14428312,6.780399274,0.777813067,7.82722323,6.747277677,305.0453721,14099.89111,3.461615245,71.52132486,122.8675136,108.9745917,1176.833031,19.47994555,4.183030853,9.162250454,1.557622505,50.83121597,3.903357532,4.334482759,64.01497278,9.601451906,1.366333938,30.21506352,5.740018149,1,14.8261343,0.907441016
52,2019/11/25,1.474563953,4.205577762,1.330668605,0.998001453,7.036155523,23.15134448,6.787427326,0.776844113,7.827398256,6.755541424,304.5330669,14091.99673,3.462390988,71.70875727,123.4556686,108.9026163,1175.472384,19.38926235,4.178506541,9.181050145,1.561319041,50.79487645,3.903070494,4.335301599,63.98973474,9.643713663,1.36537064,30.2252907,5.740915698,1,14.74037064,0.908430233
53,2019/11/22,1.47287032,4.188189546,1.327455236,0.994212335,7.03870501,23.07198408,6.757731959,0.777536625,7.824651836,6.724995478,302.3060228,14084.99729,3.466449629,71.68656177,123.2591789,108.5458492,1178.395732,19.395189,4.171007415,9.141164768,1.558690541,50.85458492,3.886507506,4.317326822,63.69696148,9.609784771,1.362995117,30.1953337,5.707994212,1,14.7149575,0.904322662
54,2019/11/21,1.468037147,4.188350915,1.330718601,0.991614823,7.026688306,23.00964746,6.738075917,0.771328104,7.820665404,6.707690921,300.9196646,14087.50338,3.454061852,71.74060049,122.8924353,108.6105852,1174.925615,19.44360292,4.169506807,9.108105671,1.554323325,50.8691732,3.874312506,4.310972861,63.6918222,9.608511406,1.361283924,30.20467045,5.689027139,1,14.66459291,0.901631954
55,2019/11/20,1.467311692,4.196491545,1.330228773,0.992585225,7.033728185,23.09521657,6.757482593,0.775070079,7.826114477,6.727100099,301.4829551,14108.00253,3.474545619,71.81752419,122.8863369,108.4727371,1170.530789,19.42327516,4.165476083,9.173975947,1.55728366,50.88977304,3.882086988,4.322542725,63.99746813,9.669499955,1.361696356,30.18536938,5.696988878,1,14.79980107,0.90424089
56,2019/11/19,1.465559267,4.194727814,1.321025548,0.991152839,7.026180374,23.07935362,6.745598989,0.772528663,7.827841473,6.719238061,302.3652614,14089.99729,3.458788481,71.67780085,123.0477566,108.7478559,1166.389817,19.26243568,4.157533628,9.104721495,1.558093347,50.89013271,3.870813397,4.311907556,63.76022389,9.612259637,1.360476663,30.20492913,5.715446421,1,14.73422407,0.902771509
57,2019/11/18,1.468402495,4.176927945,1.321941958,0.990868818,7.018262363,23.13805262,6.755808697,0.771449236,7.828677335,6.726335774,303.1100262,14093.00244,3.458096013,71.8072507,122.8641172,108.9865292,1165.482325,19.24844047,4.155501311,9.118524546,1.56179369,50.70156405,3.879848115,4.316427086,63.84974234,9.63773619,1.360365247,30.23506012,5.724256396,1,14.77832022,0.904077389
58,2019/11/15,1.470092442,4.195758564,1.323907921,0.990030814,7.009516041,23.18560812,6.772068153,0.776327714,7.826808048,6.740982418,303.4257749,14073.00163,3.475802066,71.74460758,123.1647635,108.7094435,1164.890339,19.2309226,4.15234729,9.094163495,1.563802791,50.61537067,3.877560268,4.321732826,63.79717238,9.653616096,1.361337684,30.22475983,5.748867138,1,14.72666304,0.90628965
59,2019/11/14,1.474311176,4.176411749,1.326543603,0.988724198,7.021005729,23.24270256,6.79458034,0.778785123,7.829226153,6.763935619,303.6009821,14102.19151,3.480130945,71.92870783,122.9426207,108.6569064,1171.110303,19.43248159,4.157497499,9.202327908,1.566154406,50.73019915,3.903428208,4.335091389,64.10002728,9.72447031,1.363008093,30.20641993,5.761662272,1,14.84086569,0.909338911
60,2019/11/13,1.465291659,4.181083046,1.325822279,0.989823733,7.021715428,23.25186262,6.789478466,0.779211339,7.832455025,6.761312012,304.1522806,14103.89787,3.496456478,72.06887152,125.1135744,108.8406324,1170.407051,19.41877158,4.153461748,9.212247865,1.565328003,50.90405234,3.895511539,4.327912048,64.34208613,9.754043249,1.362892967,30.23532619,5.752862075,1,14.94103216,0.908595312
61,2019/11/12,1.460463005,4.164139809,1.324375851,0.995279165,7.007444394,23.14934181,6.783749433,0.779119383,7.825873808,6.755969133,303.5769405,14071.2483,3.502315025,71.69223786,125.0113482,109.160236,1163.676804,19.14879709,4.14253291,9.150975942,1.578029959,50.80254199,3.880798911,4.323649569,63.99083069,9.714298684,1.36123468,30.33681344,5.773036768,1,14.82832501,0.907852928
62,2019/11/11,1.458654107,4.161670139,1.322977991,0.993750566,7.010596866,23.10479123,6.767684087,0.776587266,7.827370709,6.737704918,302.825831,14075.42795,3.495244996,71.54288561,124.716964,108.9484648,1166.561,19.11575038,4.143555837,9.139570691,1.57123449,50.84503215,3.870754461,4.31509827,63.88180418,9.698849742,1.360836881,30.33511457,5.771397518,1,14.86731274,0.905715062
63,2019/11/08,1.455954323,4.131140112,1.31964836,0.996102955,6.988852637,23.09769802,6.772430669,0.780841037,7.827804966,6.737810404,302.1297807,14014.00218,3.492205909,71.28149357,124.7960848,109.4072866,1157.023745,19.15742251,4.133496465,9.143828167,1.579300344,50.57911909,3.861700199,4.317382635,63.86197209,9.699564981,1.359615733,30.3851731,5.756117455,1,14.7834874,0.90628965
64,2019/11/07,1.449760766,4.08395775,1.316692245,0.992868105,6.975805724,23.0513677,6.745508712,0.780373747,7.82603593,6.707140923,300.379164,13994.50212,3.486774397,70.91179922,124.3116367,109.1450754,1154.888508,19.13604767,4.124040805,9.092263248,1.569287713,50.48027444,3.850591315,4.297372935,63.7167103,9.59221811,1.357316963,30.3547892,5.742800397,1,14.73621017,0.902771509
65,2019/11/06,1.449053201,3.989359784,1.316411181,0.992786294,6.997655546,22.99188458,6.736970243,0.775770965,7.825608656,6.703606853,299.0802525,14015.00451,3.484580703,70.95175834,124.1659152,108.9990983,1158.070334,19.2110009,4.136519387,9.130748422,1.567628494,50.60955816,3.8496844,4.29458972,63.70946799,9.597835888,1.358431019,30.30477908,5.753201082,1,14.8018936,0.901713255
66,2019/11/05,1.447385003,4.019713746,1.312809434,0.99099829,6.997389504,22.98676749,6.725357818,0.775164281,7.835088667,6.705013953,296.9124134,13967.50383,3.499864974,70.68953101,123.9535512,108.857683,1156.125664,19.18012422,4.1305248,9.138986407,1.560806553,50.42037987,3.838599334,4.283283824,63.4021064,9.626699073,1.357277883,30.19533711,5.743721307,1,14.75164281,0.900171032
67,2019/11/04,1.44810898,4.001075462,1.315647966,0.987721814,7.028589353,22.86341638,6.695913246,0.774045528,7.838411902,6.675748342,294.658541,14019.81538,3.520254526,70.72996953,123.5884567,108.3796379,1162.322997,19.09795662,4.150474996,9.111668758,1.555655135,50.52518372,3.816813049,4.260799426,63.24843162,9.592668937,1.357411723,30.19268686,5.689460477,1,14.8141244,0.89621796
68,2019/11/01,1.449950624,3.989316815,1.31807164,0.988688392,7.041924769,22.90510818,6.707244816,0.772133944,7.837148757,6.697190053,294.7571595,14041.5926,3.525630667,70.75680043,123.9788132,108.1156298,1167.15145,19.13672682,4.165544483,9.124517461,1.555435856,50.53056827,3.818565401,4.268516025,63.81057546,9.605260795,1.358200916,30.18493581,5.724122453,1,15.10728073,0.897746656
69,2019/10/31,1.446745562,3.990855299,1.3154922,0.986820871,7.041420118,22.86982249,6.697866236,0.772216245,7.835843644,6.686300879,294.692487,14077.01273,3.527165143,70.92746997,123.8120854,108.2391967,1168.074233,19.12004662,4.178500986,9.191321499,1.556302672,50.83736776,3.817554241,4.263941187,63.9805451,9.637618791,1.360408822,30.18468711,5.712479828,1,15.16227362,0.896539358
70,2019/10/30,1.458580947,4.016837745,1.308661985,0.993336935,7.056636053,22.97136683,6.726904376,0.776157032,7.840806771,6.71763011,296.8845669,14046.49739,3.529623627,70.92607599,124.3471997,108.9411129,1168.026292,19.13722312,4.179992797,9.228164956,1.576084999,50.95533946,3.838375653,4.283900594,63.88942914,9.725373672,1.363317126,30.23590852,5.727984873,1,14.91166937,0.900414191
71,2019/10/29,1.45885534,3.992789545,1.305633168,0.995132943,7.065525011,23.02208202,6.73330329,0.778080216,7.840829202,6.720865255,296.3316809,14052.23073,3.529698062,70.85624155,124.4704822,108.9499775,1167.967553,19.0907616,4.1829653,9.260748085,1.575574583,51.03470032,3.847949527,4.286525462,63.91653898,9.727174403,1.362866156,30.21541235,5.731951329,1,14.6228932,0.901306895
72,2019/10/28,1.465229548,3.982862812,1.306665464,0.996392171,7.068278164,22.98187066,6.738252007,0.778641652,7.84008298,6.723459908,295.9862902,14012.9972,3.534499865,70.74546766,124.7406873,108.8572202,1169.928745,19.05330567,4.185983584,9.209434473,1.57680166,51.16893659,3.852710382,4.289618472,63.61757013,9.696310995,1.362316226,30.2047443,5.72553441,1,14.53973122,0.901957247
73,2019/10/25,1.464841992,4.027370127,1.306473395,0.992077069,7.069775817,23.0197173,6.725848564,0.779670478,7.837219771,6.710182768,296.0925542,14034.99595,3.533087242,70.90258396,124.5160709,108.5711713,1174.817683,19.08886288,4.186008823,9.17124336,1.5716215,51.2748717,3.851355001,4.281354101,63.76519312,9.673629243,1.363104349,30.16476096,5.763212389,1,14.62023949,0.900333123
74,2019/10/24,1.462347232,4.035585909,1.307063264,0.990204889,7.072609633,23.00323508,6.713245866,0.775413372,7.839234364,6.696621136,295.8662832,14035.99928,3.524442847,71.01186197,124.2810927,108.6089145,1173.014019,19.10451114,4.185028756,9.109273904,1.563623293,51.30122214,3.843457944,4.27030913,63.9698059,9.612059669,1.362508986,30.29025881,5.773813803,1,14.62553918,0.898634076
75,2019/10/23,1.461116605,4.086936977,1.308819563,0.989301447,7.07399083,23.049537,6.716443406,0.77684078,7.842758249,6.690461207,295.8824058,14029.00297,3.535826665,70.86622314,124.8763823,108.4509575,1171.851119,19.17360424,4.187539333,9.149959543,1.560819923,51.03389373,3.846624112,4.279690731,63.91144475,9.654319878,1.363031556,30.32455273,5.782432797,1,14.673829,0.899038029
76,2019/10/22,1.458849955,4.123989218,1.310062893,0.988679245,7.079514825,22.97394429,6.712309075,0.77327044,7.843216532,6.685085355,296.4240791,14040,3.54097035,70.91150045,125.1572327,108.5983827,1173.252471,19.11239892,4.188499551,9.149415993,1.559568733,51.18508535,3.843486074,4.277538185,63.76451033,9.640880503,1.362443845,30.30997305,5.83081761,1,14.67538185,0.898472597
77,2019/10/21,1.453503983,4.122348519,1.310570124,0.984695247,7.072854202,22.9392285,6.686476327,0.76908619,7.843461917,6.65694084,295.3369731,14063.4476,3.533876309,70.85742415,124.6755571,108.5563412,1171.610132,19.15331603,4.180524479,9.096751096,1.560189743,51.05701244,3.829589188,4.258838271,63.66893404,9.604492974,1.360690951,30.25507921,5.82180256,1,14.75261792,0.895014768
78,2019/10/18,1.460696339,4.160355348,1.31362168,0.986719311,7.083722182,23.02494616,6.703338119,0.775619167,7.842426418,6.677853553,296.6798277,14153.93934,3.541098349,71.13558866,124.8205312,108.551687,1179.405958,19.19194185,4.186468055,9.170674803,1.569274946,51.21141421,3.844490309,4.26821608,63.98653984,9.66816224,1.365218952,30.29522613,5.783111989,1,14.767229,0.897343862
79,2019/10/17,1.466210744,4.159992801,1.317735985,0.989021866,7.077926752,23.1017727,6.722487177,0.781427157,7.84405651,6.697111491,298.3802754,14156.99631,3.540538109,71.15855305,124.6288131,108.7105192,1178.961577,19.20606497,4.179159543,9.171690813,1.580491316,51.31017727,3.85629443,4.279042563,64.01250787,9.727796275,1.365157923,30.31494646,5.896697561,1,14.87312157,0.899847026
80,2019/10/16,1.486984127,4.174512472,1.320907029,0.997460317,7.099319728,23.36326531,6.776598639,0.785124717,7.845804989,6.742675737,302.0589569,14205.99546,3.541405896,71.44489796,125.4421769,108.7528345,1188.671202,19.2338322,4.195011338,9.203174603,1.601179138,51.5600907,3.896145125,4.313922902,64.2369161,9.828390023,1.373061224,30.4154195,5.902585034,1,14.97768707,0.907029478
81,2019/10/15,1.480239847,4.130734987,1.322976288,0.997274462,7.081221041,23.45779958,6.7864995,0.790933043,7.845098574,6.755064959,301.9714727,14165.00409,3.523575906,71.49632052,125.6473153,108.3219769,1186.072499,19.22840011,4.190515127,9.14445353,1.594530753,51.6298719,3.902607432,4.31888798,64.45498319,9.832379395,1.370764059,30.37521577,5.876078859,1,14.86236032,0.908512765
82,2019/10/14,1.479920225,4.115220742,1.321367056,0.995648627,7.069893935,23.40948237,6.770827667,0.797597679,7.84416644,6.736923216,300.4623334,14129.99728,3.508566766,71.18529598,125.1926389,108.2404134,1184.897108,19.30767836,4.188015592,9.107333877,1.589067174,51.580999,3.89185024,4.310216662,64.23198259,9.838001994,1.36914151,30.39524975,5.930921947,1,14.80219382,0.906536125
83,2019/10/11,1.4711582,4.10133116,1.329258354,0.998370008,7.101059495,23.36955537,6.763379516,0.792520149,7.843339672,6.726433035,300.3803314,14127.99964,3.50203749,71.07443629,124.6943765,108.4397356,1185.01313,19.37562257,4.18545685,9.089468442,1.577379335,51.55030336,3.89903106,4.307977905,64.11609164,9.820519786,1.374354795,30.46454768,5.860092366,1,14.84904464,0.905551028
84,2019/10/10,1.478422484,4.096645512,1.330734361,0.99256573,7.123028105,23.475068,6.770988214,0.817361741,7.844242974,6.734360834,302.3662738,14151.49592,3.508068903,71.03853128,125.5666364,107.4524025,1192.99184,19.51251133,4.189029918,9.114687217,1.579510426,51.65004533,3.915049864,4.308522212,64.63291024,9.829102448,1.376881233,30.40525839,5.887216682,1,15.13127833,0.906618314
85,2019/10/09,1.48274292,4.078226027,1.330206721,0.995082415,7.12731081,23.51607322,6.801839541,0.818231491,7.844731809,6.763500592,304.1981605,14170.00273,3.502868591,71.06274474,125.0341499,107.3763774,1197.313542,19.53556142,4.196976596,9.154721792,1.582824879,51.74027866,3.937346325,4.324378472,64.83180038,9.941990711,1.379928968,30.33512431,5.833075312,1,15.13960477,0.910663874
86,2019/10/08,1.482432186,4.102767158,1.33105771,0.991989805,7.143091207,23.48898598,6.798561806,0.817358456,7.844347351,6.757964682,304.5421445,14154.99727,3.510467868,71.13052977,124.2490442,106.890588,1198.261424,19.59912616,4.193519024,9.143455307,1.581376297,51.84325505,3.943746587,4.32241034,65.19433825,9.894684143,1.380666303,30.40506099,5.836519206,1,15.26779538,0.910249408
87,2019/10/07,1.484217229,4.067042664,1.331119804,0.993723278,7.148367143,23.45219685,6.793323024,0.811016101,7.844719367,6.752933685,303.5022287,14172.54617,3.493586828,70.99381425,124.1699263,106.8316201,1196.397708,19.55790048,4.193031929,9.131993087,1.587555717,51.8730101,3.940416629,4.318657327,64.8735559,9.907213681,1.380423906,30.45210589,5.740016374,1,15.13071955,0.90966979
88,2019/10/04,1.479825121,4.073777211,1.330904454,0.993988524,7.149740414,23.445669,6.80080153,0.811048365,7.842153202,6.759723108,303.0877129,14146.45232,3.484288187,70.90035522,123.5995992,106.7765735,1195.300118,19.59076419,4.185536023,9.100555606,1.580289644,51.74514983,3.938883323,4.324619729,64.79825121,9.846525184,1.378905183,30.45541488,5.693141452,1,15.16039712,0.910829766
89,2019/10/03,1.487900648,4.117797461,1.333759474,1.000547895,7.148388275,23.50378961,6.817276961,0.810793535,7.842388823,6.773810611,304.1000822,14172.49566,3.495753812,70.96657839,123.9156241,106.994795,1203.39695,19.75006849,4.187471464,9.146653274,1.590813624,51.81079353,3.963108392,4.334763948,65.08547165,9.892247283,1.381426354,30.55520044,5.702492923,1,15.16546434,0.913158616
